-0.973349948293689,0.11098746592779131,0.20067800219157125,0.026989696330259858
0.12647629329083224,0.855401048849139,-0.5022875599327584,0.026555989294450487
-0.5080107650372074,0.5080107650372075,-0.6955933619670492,0.025908006269773035
0.03197251011063581,-0.38471455590240033,-0.9224816903733343,0.022752711537569574
-0.09462152098986709,-0.37181786783301374,-0.9234707580241378,0.02371859325001923
-0.30993333775315596,0.9293288917219952,-0.200721541345109,0.027016202670659503
-0.9348944204519888,0.21871764448579134,0.27952641127150574,0.026686391816711695
0.845083499224456,0.49546468432702967,-0.20086967397610242,0.027106449881232824
-0.3009935299688874,0.8103950489071686,0.502655706844771,0.026352490055389942
0.07180189011848327,0.7689227831129977,-0.6352969716480438,0.026138220100536645
-0.27842150830544315,0.5283979015402032,-0.8020455855877717,0.024666841032441107
-0.8579313393265428,0.10832797437649183,-0.5022139653263843,0.02659664280949529
-0.8259974692264974,-0.5267380997030895,-0.20068670895851484,0.026994996255921583
-0.8604894630619179,-0.42593365817050133,-0.27953247181124924,0.026683642955551087
-0.9233771855605005,-0.3272640337714068,-0.20068090438812733,0.026991462897586433
0.6775608920817916,-0.5372322073909218,-0.5022875599327583,0.026555989294450265
0.8523194644391844,-0.14452948112577502,-0.5026557068447708,0.02635249005539008
0.8995673676619043,-0.0727087497421968,-0.43068780891587705,0.026478264246672083
0.7203303300371873,-0.2794001218747553,-0.634869898108966,0.025871869676773063
0.056882560992451724,-0.13732665021049173,-0.9888911797548329,0.02063431766756496
0.10536437618312038,-0.28646320855799434,-0.9522799894853409,0.023816280967601283
0.24873079162798803,-0.5421100321651334,-0.8026516718490235,0.025113224795950687
-0.7689227831129977,0.07180189011848338,-0.6352969716480438,0.026138220100536645
-0.7689227831129978,-0.07180189011848306,-0.6352969716480437,0.026138220100536513
-0.7040296813117572,-0.1408645303381293,-0.6960599054138112,0.025588337613622683
-0.5885732451223827,-0.101510658382634,-0.8020455855877717,0.024666841032441107
-0.2784215083054433,-0.528397901540203,-0.8020455855877717,0.02466684103244104
-0.16360049065927235,-0.5035105367758356,-0.8483584259095652,0.024407000441830525
-0.39300499138077605,0.8760051093521792,-0.27957490076663305,0.026664396052343067
-0.5111939649228345,0.8357017527880337,-0.20070702681640215,0.027007365359163787
-0.5822280949095926,0.7634516933888846,-0.27955671581915353,0.026672645769943014
-0.18311813181545217,0.9424930743586878,-0.27959712907382994,0.026654310935285464
0.036383939974051,0.9019481866253488,-0.4303088164971867,0.02626125994728099
-0.6756501093086132,0.5984942453634535,-0.430466686351092,0.02635161837074791
-0.973349948293689,-0.11098746592779107,0.20067800219157125,0.026989696330259858
